task1	task2	thisN	thisTrialN	thisRepN	T0	T2	T1	lagT0	lagT1	lagT2	responseT1	responseT2	related	dist	key_resp_T1.keys	key_resp_T1.corr	key_resp_T2.keys	key_resp_T2.corr	key_resp_T2.rt	key_resp_T2.duration	press_to_continue.keys	press_to_continue.rt	press_to_continue.duration	key_resp_T1.rt	key_resp_T1.duration	block.thisRepN	block.thisTrialN	block.thisN	block.thisIndex	trial.thisRepN	trial.thisTrialN	trial.thisN	trial.thisIndex	trials_T0_context.thisRepN	trials_T0_context.thisTrialN	trials_T0_context.thisN	trials_T0_context.thisIndex	trials_T1.thisRepN	trials_T1.thisTrialN	trials_T1.thisN	trials_T1.thisIndex	trials_T2.thisRepN	trials_T2.thisTrialN	trials_T2.thisN	trials_T2.thisIndex	thisRow.t	notes	instructions.started	text_instructions.started	key_resp.started	instructions.stopped	key_resp.keys	key_resp.rt	key_resp.duration	settings.started	settings.stopped	T0_context.started	context_word.started	blankContext.started	context_word.stopped	blankContext.stopped	T0_context.stopped	distractors_T0_T2.started	distractors_T0_T2.stopped	text_distractors_2.started	T1_number.started	text_T1.started	T1_number.stopped	distractors_T1.started	distractors_T1.stopped	T2_probe.started	text_T2.started	T2_probe.stopped	Ask_T1.started	Ask_T1.stopped	trial.key_resp_T1.keys	trial.key_resp_T1.corr	Ask_T2.started	blankT2_1.started	blankT2_1.stopped	text_T2ask.started	key_resp_T2.started	Ask_T2.stopped	trial.key_resp_T2.keys	trial.key_resp_T2.corr	trial.key_resp_T2.rt	trial.key_resp_T2.duration	text_distractors.started	text_distractors_2.stopped	text_T2.stopped	rest.started	text.started	press_to_continue.started	text.stopped	rest.stopped	block.press_to_continue.keys	block.press_to_continue.rt	block.press_to_continue.duration	text_T1.stopped	text_distractors.stopped	blankT1_1.started	text_T1ask.started	key_resp_T1.started	blankT1_1.stopped	trial.key_resp_T1.rt	trial.key_resp_T1.duration	participant	order [1: single-dual or 2: dual-single]	date	expName	psychopyVersion	frameRate	expStart	Column1
single	dual	0	0	0	AHORA	XTARTAX	6666666	10	3	7	i	p	0	YGLMSFQ												0	0	0	0	0	4	4	4									0	0	0	1	2,80761E+16																	2,80705E+15	2,80706E+16							2,79379E+16	2,79411E+15	2,79826E+16																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	AHORA	XTARTAX	6666666	10	3	7	i	p	0	ZJTSHFP												0	0	0	0	0	4	4	4									0	1	1	3	2,80761E+16																	2,80729E+16	2,81493E+15	2,80761E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	AHORA	XTARTAX	6666666	10	3	7	i	p	0	WMYFTGJ												0	0	0	0	0	4	4	4									0	2	2	6	2,81663E+16																	2,81521E+16	2,82331E+16	2,81663E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	AHORA	XTARTAX	6666666	10	3	7	i	p	0	VYKXSPC												0	0	0	0	0	4	4	4									0	3	3	2	2,82495E+16																	2,82374E+16	2,83168E+16	2,82495E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	AHORA	XTARTAX	6666666	10	3	7	i	p	0	GQKRPDL												0	0	0	0	0	4	4	4									0	4	4	5	2,83335E+16																	2,83217E+16	2,84003E+16	2,83335E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	AHORA	XTARTAX	6666666	10	3	7	i	p	0	ZTFYDXH												0	0	0	0	0	4	4	4									0	5	5	0	2,84162E+15																	2,84039E+16	2,8484E+16	2,84162E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	AHORA	XTARTAX	6666666	10	3	7	i	p	0	HLFPYXK												0	0	0	0	0	4	4	4									0	6	6	4	2,85008E+16																	2,84882E+16	2,85666E+16	2,85008E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	AHORA	XTARTAX	6666666	10	3	7	i	p	0		None	0	j	0	4,68425E+15	None						0	0	0	0	0	4	4	4																																									2,85769E+16	2,85769E+16	None	0	2,8577E+16	2,85825E+16	2,95836E+16	2,95836E+16	2,95836E+16	3,00694E+15	j	0	4,68425E+15	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	EMPEZAR	DETENER	8888888	10	3	7	i	i	1	ZTFYDXH												0	0	0	0	0	5	5	5	0	8	8	7	0	0	0	0					3,29729E+15											3,00721E+16	3,00835E+16	3,10839E+16	3,10839E+16	3,21629E+15	3,2069E+15	3,27367E+16	3,28186E+15	3,27509E+16	3,28283E+15	3,28352E+15	3,29027E+15	3,29699E+13	3,29852E+16																		3,29729E+15	3,24175E+14																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	EMPEZAR	DETENER	8888888	10	3	7	i	i	1	YGLMSFQ												0	0	0	0	0	5	5	5					0	1	1	1					3,30013E+16																							3,29884E+15	3,30686E+15																		3,30013E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	EMPEZAR	DETENER	8888888	10	3	7	i	i	1	HLFPYXK												0	0	0	0	0	5	5	5									0	0	0	4	3,32189E+15																	3,32163E+15	3,32348E+15	3,32189E+15						3,30773E+15	3,30842E+16	3,31511E+16																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	EMPEZAR	DETENER	8888888	10	3	7	i	i	1	GQKRPDL												0	0	0	0	0	5	5	5									0	1	1	5	3,32514E+16																	3,32369E+15	3,33188E+15	3,32514E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	EMPEZAR	DETENER	8888888	10	3	7	i	i	1	ZJTSHFP												0	0	0	0	0	5	5	5									0	2	2	3	3,33359E+15																	3,33216E+15	3,3402E+15	3,33359E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	EMPEZAR	DETENER	8888888	10	3	7	i	i	1	WMYFTGJ												0	0	0	0	0	5	5	5									0	3	3	6	3,34177E+15																	3,34043E+16	3,34849E+15	3,34177E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	EMPEZAR	DETENER	8888888	10	3	7	i	i	1	ZTFYDXH												0	0	0	0	0	5	5	5									0	4	4	0	3,35018E+15																	3,34872E+15	3,35691E+15	3,35018E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	EMPEZAR	DETENER	8888888	10	3	7	i	i	1	YGLMSFQ												0	0	0	0	0	5	5	5									0	5	5	1	3,35846E+15																	3,35713E+15	3,36517E+15	3,35846E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	EMPEZAR	DETENER	8888888	10	3	7	i	i	1	VYKXSPC												0	0	0	0	0	5	5	5									0	6	6	2	3,36683E+16																	3,36539E+15	3,37389E+16	3,36683E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	EMPEZAR	DETENER	8888888	10	3	7	i	i	1		None	0	f	0	2,79125E+16	None						0	0	0	0	0	5	5	5																																									3,37552E+15	3,37553E+16	None	0	3,37554E+15	3,37583E+16	3,47689E+15	3,47689E+15	3,47689E+15	3,50532E+15	f	0	2,79125E+16	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	FOGÓN	MARCHAR	4444444	10	7	3	i	p	0	YGLMSFQ												0	0	0	0	0	6	6	6	0	8	8	5	0	0	0	1					3,80483E+16											3,50554E+15	3,50692E+15	3,60528E+15	3,60697E+15	3,72753E+16	3,70401E+16	3,77271E+15	3,78052E+15	3,77383E+16	3,78334E+14	3,78379E+15	3,78885E+16	3,80398E+15	3,80399E+14																																					Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	FOGÓN	MARCHAR	4444444	10	7	3	i	p	0	HLFPYXK												0	0	0	0	0	6	6	6					0	1	1	4					3,80483E+16																							3,80442E+14	3,80545E+15																		3,80483E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	FOGÓN	MARCHAR	4444444	10	7	3	i	p	0	ZTFYDXH												0	0	0	0	0	6	6	6					0	2	2	0					3,80714E+16																							3,80585E+15	3,81386E+15																		3,80714E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	FOGÓN	MARCHAR	4444444	10	7	3	i	p	0	GQKRPDL												0	0	0	0	0	6	6	6					0	3	3	5					3,81543E+15																							3,81434E+15	3,82218E+15																		3,81543E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	FOGÓN	MARCHAR	4444444	10	7	3	i	p	0	VYKXSPC												0	0	0	0	0	6	6	6					0	4	4	2					3,82394E+15																							3,823E+16	3,83059E+14																		3,82394E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	FOGÓN	MARCHAR	4444444	10	7	3	i	p	0	ZJTSHFP												0	0	0	0	0	6	6	6					0	5	5	3					3,83215E+15																							3,83109E+15	3,83881E+15																		3,83215E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	FOGÓN	MARCHAR	4444444	10	7	3	i	p	0	ZTFYDXH												0	0	0	0	0	6	6	6									0	0	0	0	3,87757E+16																	3,87181E+15	3,87182E+15							3,84088E+15	3,84128E+14	3,84718E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	FOGÓN	MARCHAR	4444444	10	7	3	i	p	0	VYKXSPC												0	0	0	0	0	6	6	6									0	1	1	2	3,87757E+16																	3,87256E+15	3,87257E+15																																											Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	FOGÓN	MARCHAR	4444444	10	7	3	i	p	0	YGLMSFQ												0	0	0	0	0	6	6	6									0	2	2	1	3,87757E+16																	3,87331E+16	3,87332E+15																																											Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	FOGÓN	MARCHAR	4444444	10	7	3	i	p	0		None	0	j	0	4,74657E+15	None						0	0	0	0	0	6	6	6																																									3,87712E+15	3,87714E+14	None	0	3,87715E+15	3,87757E+16	3,97889E+14	3,97722E+15	3,97722E+15	4,02585E+15	j	0	4,74657E+15	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	ZJTSHFP												0	0	0	0	0	7	7	7	0	5	5	1	0	0	0	3					4,30388E+15											4,0263E+15	4,02725E+15	4,12713E+15	4,12884E+16	4,23527E+15	4,22571E+15	4,268E+16	4,27582E+15	4,26914E+15	4,27905E+15	4,27944E+15	4,28407E+15	4,30245E+15	4,30245E+16																			4,26066E+15																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	HLFPYXK												0	0	0	0	0	7	7	7					0	1	1	4					4,30388E+15																							4,30286E+15	4,30287E+14																																					Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	VYKXSPC												0	0	0	0	0	7	7	7					0	2	2	2					4,30388E+15																							4,30332E+15	4,30906E+16																		4,30388E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	ZTFYDXH												0	0	0	0	0	7	7	7					0	3	3	0					4,31082E+15																							4,30973E+15	4,31749E+14																		4,31082E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	YGLMSFQ												0	0	0	0	0	7	7	7					0	4	4	1					4,31919E+15																							4,3182E+16	4,32577E+15																		4,31919E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	GQKRPDL												0	0	0	0	0	7	7	7					0	5	5	5					4,32742E+16																							4,3262E+15	4,33414E+15																		4,32742E+16																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	GQKRPDL												0	0	0	0	0	7	7	7									0	0	0	5	4,36457E+14																	4,36291E+16	4,36292E+15							4,33749E+15	4,33792E+14	4,34243E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	VYKXSPC												0	0	0	0	0	7	7	7									0	1	1	2	4,36457E+14																	4,36334E+16	4,36335E+15																																											Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	ZJTSHFP												0	0	0	0	0	7	7	7									0	2	2	3	4,36457E+14																	4,36411E+16	4,3674E+15	4,36457E+14																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	ZTFYDXH												0	0	0	0	0	7	7	7									0	3	3	0	4,36903E+16																	4,36787E+15	4,37568E+15	4,36903E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	YGLMSFQ												0	0	0	0	0	7	7	7									0	4	4	1	4,37755E+15																	4,37636E+16	4,38421E+15	4,37755E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0	HLFPYXK												0	0	0	0	0	7	7	7									0	5	5	4	4,38582E+15																	4,38477E+15	4,3924E+16	4,38582E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	7	7	0	TRISTE	XAGUAXX	8888888	7	7	6	i	p	0		None	0	j	0	5,24041E+15	None						0	0	0	0	0	7	7	7																																									4,39403E+15	4,39404E+15	None	0	4,39405E+16	4,39436E+15	4,49579E+16	4,49413E+15	4,49413E+15	4,54772E+15	j	0	5,24041E+15	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	YGLMSFQ												0	0	0	0	0	8	8	8	0	5	5	5	0	0	0	1					4,81477E+15											4,54844E+15	4,54932E+16	4,64911E+16	4,65071E+15	4,75449E+16	4,74753E+15	4,78975E+15	4,79757E+15	4,79088E+15	4,79865E+15	4,79924E+15	4,80593E+15	4,81426E+14	4,81427E+15																			4,79924E+15																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	ZTFYDXH												0	0	0	0	0	8	8	8					0	1	1	0					4,81477E+15																							4,81447E+15	4,82262E+15																		4,81477E+15																			Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	HQTYPJM												0	0	0	0	0	8	8	8									0	0	0	9	4,84278E+15																	4,84192E+15	4,84193E+14							4,82375E+15	4,82431E+15	4,83092E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	VFDMHQS												0	0	0	0	0	8	8	8									0	1	1	8	4,84278E+15																	4,84248E+15	4,84769E+14	4,84278E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	VYKXSPC												0	0	0	0	0	8	8	8									0	2	2	2	4,84935E+15																	4,84836E+15	4,85608E+15	4,84935E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	ZJTSHFP												0	0	0	0	0	8	8	8									0	3	3	3	4,85765E+15																	4,85665E+15	4,86426E+15	4,85765E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	GQKRPDL												0	0	0	0	0	8	8	8									0	4	4	5	4,86609E+16																	4,86472E+15	4,87267E+16	4,86609E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	YNPLRQW												0	0	0	0	0	8	8	8									0	5	5	7	4,8743E+15																	4,87314E+15	4,88106E+14	4,8743E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	WMYFTGJ												0	0	0	0	0	8	8	8									0	6	6	6	4,88273E+15																	4,88158E+15	4,88946E+15	4,88273E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	7	7	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	ZTFYDXH												0	0	0	0	0	8	8	8									0	7	7	0	4,89097E+16																	4,88996E+16	4,89771E+16	4,89097E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	8	8	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	YGLMSFQ												0	0	0	0	0	8	8	8									0	8	8	1	4,89932E+15																	4,89834E+15	4,90601E+15	4,89932E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	9	9	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1	HLFPYXK												0	0	0	0	0	8	8	8									0	9	9	4	4,90768E+15																	4,9065E+16	4,91457E+15	4,90768E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	8	8	0	NORTE	XXSURXX	1111111	7	3	10	p	i	1		None	0	f	0	5,25719E+15	None						0	0	0	0	0	8	8	8																																									4,91651E+15	4,91652E+16	None	0	4,91653E+15	4,91686E+14	5,01774E+15	5,01774E+15	5,01774E+15	5,07128E+16	f	0	5,25719E+15	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	YGLMSFQ												0	0	0	0	0	9	9	9	0	5	5	1	0	0	0	0					5,34027E+15											5,07182E+15	5,07282E+15	5,17118E+15	5,17297E+16	5,27774E+15	5,26959E+16	5,31315E+15	5,32117E+16	5,31445E+14	5,3229E+16	5,32316E+16	5,32954E+14	5,33896E+15	5,33896E+14																			5,30609E+16																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	HQTYPJM												0	0	0	0	0	9	9	9									0	0	0	9	5,36244E+16																	5,36182E+15	5,36182E+14							5,33998E+15	5,34027E+15	5,34779E+15																																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	1	1	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	ZJTSHFP												0	0	0	0	0	9	9	9									0	1	1	3	5,36244E+16																	5,36207E+15	5,36444E+15	5,36244E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	2	2	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	GQKRPDL												0	0	0	0	0	9	9	9									0	2	2	5	5,36618E+15																	5,36477E+16	5,37279E+15	5,36618E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	3	3	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	VYKXSPC												0	0	0	0	0	9	9	9									0	3	3	2	5,37446E+15																	5,37304E+15	5,38111E+16	5,37446E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	4	4	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	WFXQGMY												0	0	0	0	0	9	9	9									0	4	4	11	5,3828E+15																	5,38134E+15	5,38953E+15	5,3828E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	5	5	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	VFDMHQS												0	0	0	0	0	9	9	9									0	5	5	8	5,39117E+15																	5,38977E+15	5,39779E+15	5,39117E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	6	6	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	ZTFYDXH												0	0	0	0	0	9	9	9									0	6	6	0	5,39945E+16																	5,39803E+15	5,40618E+16	5,39945E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	7	7	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	YNPLRQW												0	0	0	0	0	9	9	9									0	7	7	7	5,40776E+15																	5,40645E+15	5,41457E+16	5,40776E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	8	8	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	YGLMSFQ												0	0	0	0	0	9	9	9									0	8	8	1	5,41629E+15																	5,41526E+15	5,42291E+15	5,41629E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	9	9	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	WMYFTGJ												0	0	0	0	0	9	9	9									0	9	9	6	5,42454E+16																	5,42331E+15	5,4312E+16	5,42454E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	10	10	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	TJRHKVF												0	0	0	0	0	9	9	9									0	10	10	10	5,43289E+15																	5,43165E+15	5,43957E+16	5,43289E+15																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	11	11	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1	HLFPYXK												0	0	0	0	0	9	9	9									0	11	11	4	5,44133E+16																	5,44019E+16	5,44791E+16	5,44133E+16																																										Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	9	9	0	DEJAR	MARCHAR	9999999	7	1	12	p	i	1		None	0	j	0	6,24813E+15	None						0	0	0	0	0	9	9	9																																									5,45013E+15	5,45015E+16	None	0	5,45016E+16	5,45051E+15	5,55132E+15	5,55132E+15	5,55132E+15	5,61479E+15	j	0	6,24813E+15	None																				Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
single	dual	0	0	0	ORDEN	XCAOSXX	6666666	7	1	12	i	i	1	YGLMSFQ												0	0	0	0	0	10	10	10	0	5	5	1	0	0	0	0					5,88276E+16											5,61542E+15	5,61643E+15	5,71469E+15	5,71634E+15	5,82775E+15	5,81318E+15	5,85657E+15	5,86468E+14	5,85798E+16	5,86555E+15	5,86635E+15	5,87305E+16	5,88161E+16	5,88161E+14																			5,84968E+16																		Prueba_Conductual_1	1	2024-09-08_19h04.40.217	AB	202421	6,00199E+15	2024-09-08 19h05.17.898834 +0200	
